purchase_id,user_id,purchase_time,product_category,order_value,payment_method
900,859,2025-05-29 08:15:00,Food,292.32,Debit Card
901,859,2025-05-29 08:37:00,Electronics,302.51,UPI
902,864,2024-06-10 10:22:00,Fashion,59.18,PayPal
903,865,2025-08-26 05:51:00,Food,364.7,Credit Card
904,867,2025-01-03 06:44:00,Electronics,101.95,Debit Card
905,868,2024-04-30 16:09:00,Food,334.5,PayPal
906,868,2024-04-30 16:01:00,Entertainment,312.99,Debit Card
907,869,2024-11-01 20:44:00,Electronics,205.6,PayPal
908,869,2024-12-06 09:54:00,Entertainment,325.03,Debit Card
909,869,2024-12-06 09:42:00,Food,457.66,Credit Card
910,870,2024-04-13 21:34:00,Entertainment,102.1,UPI
911,870,2024-04-13 22:14:00,Electronics,222.59,PayPal
912,870,2024-04-23 04:37:00,Electronics,429.55,PayPal
913,870,2024-04-23 04:49:00,Fashion,216.49,UPI
914,871,2025-01-12 02:12:00,Entertainment,137.92,Debit Card
915,872,2024-08-10 00:16:00,Entertainment,235.82,PayPal
916,873,2024-07-26 02:17:00,Entertainment,5.85,Credit Card
917,875,2024-11-29 03:02:00,Fashion,230.23,Credit Card
918,875,2024-11-29 02:30:00,Entertainment,310.68,PayPal
919,875,2025-02-06 13:04:00,Electronics,294.79,Debit Card
920,875,2025-01-07 10:57:00,Electronics,437.49,PayPal
921,875,2025-01-07 11:37:00,Food,294.22,Debit Card
922,876,2025-07-15 02:47:00,Fashion,232.84,UPI
923,883,2026-01-22 23:33:00,Fashion,192.05,PayPal
924,883,2026-01-22 23:48:00,Fashion,431.42,Debit Card
925,883,2025-12-06 02:37:00,Fashion,485.21,PayPal
926,883,2025-12-06 03:00:00,Food,245.1,UPI
927,883,2025-09-30 06:10:00,Electronics,326.68,Credit Card
928,887,2025-05-20 13:37:00,Fashion,495.94,Credit Card
929,887,2025-05-20 13:40:00,Fashion,136.18,UPI
930,892,2024-05-03 14:13:00,Entertainment,135.81,Debit Card
931,892,2024-05-10 09:05:00,Electronics,296.71,UPI
932,892,2024-05-10 09:30:00,Food,44.23,Debit Card
933,893,2024-10-03 04:17:00,Fashion,291.52,UPI
934,894,2025-06-05 20:10:00,Electronics,345.82,UPI
935,894,2025-06-05 20:55:00,Electronics,474.61,Debit Card
936,896,2025-03-21 17:17:00,Entertainment,53.26,Credit Card
937,898,2024-12-06 22:04:00,Fashion,495.33,Debit Card
938,898,2024-12-06 22:17:00,Food,40.23,Debit Card
939,899,2025-11-01 12:09:00,Electronics,164.77,PayPal
940,904,2025-07-03 21:16:00,Entertainment,162.85,UPI
941,904,2025-07-03 21:23:00,Electronics,401.54,Credit Card
942,905,2024-03-15 18:16:00,Food,383.1,UPI
943,906,2024-11-25 21:20:00,Entertainment,410.67,Debit Card
944,906,2024-11-25 20:58:00,Food,461.49,PayPal
945,907,2024-05-07 08:02:00,Food,344.14,PayPal
946,907,2024-05-07 08:23:00,Fashion,56.2,Debit Card
947,907,2024-05-25 01:29:00,Fashion,442.69,Credit Card
948,908,2024-03-16 08:01:00,Food,101.63,Credit Card
949,908,2024-01-30 13:30:00,Entertainment,158.99,PayPal
950,911,2024-09-28 21:16:00,Fashion,321.28,PayPal
951,911,2024-07-13 08:25:00,Food,181.19,UPI
952,911,2024-07-13 07:51:00,Entertainment,382.09,Debit Card
953,912,2024-07-10 03:46:00,Food,490.65,Credit Card
954,912,2024-09-14 05:15:00,Food,393.44,UPI
955,912,2024-09-14 05:46:00,Food,361.76,Debit Card
956,913,2025-10-02 01:49:00,Food,165.64,PayPal
957,914,2024-06-09 01:43:00,Entertainment,129.7,UPI
958,914,2024-08-22 23:27:00,Entertainment,61.08,Debit Card
959,914,2024-08-22 23:05:00,Fashion,85.95,Debit Card
960,916,2024-05-08 11:01:00,Fashion,146.09,Credit Card
961,916,2024-05-08 10:57:00,Entertainment,51.18,PayPal
962,918,2025-01-24 04:37:00,Entertainment,209.36,Debit Card
963,919,2025-04-26 13:17:00,Electronics,408.29,PayPal
964,920,2024-01-31 18:31:00,Food,450.56,Debit Card
965,920,2024-01-31 18:02:00,Fashion,49.86,UPI
966,920,2024-02-04 08:49:00,Entertainment,450.3,Credit Card
967,921,2024-02-21 12:02:00,Food,44.1,UPI
968,922,2024-08-31 19:28:00,Electronics,431.66,Debit Card
969,923,2025-10-11 19:08:00,Fashion,490.34,Debit Card
970,923,2025-09-25 21:28:00,Fashion,51.43,Credit Card
971,924,2025-08-14 15:18:00,Electronics,468.06,Credit Card
972,924,2025-08-14 14:39:00,Food,188.68,UPI
973,924,2025-07-25 06:43:00,Electronics,347.63,UPI
974,924,2025-07-25 06:40:00,Entertainment,439.63,UPI
975,926,2024-06-09 16:10:00,Food,99.56,Debit Card
976,926,2024-06-09 15:35:00,Fashion,465.88,PayPal
977,926,2024-06-13 00:29:00,Entertainment,497.16,PayPal
978,926,2024-06-13 00:43:00,Food,266.07,PayPal
979,929,2025-06-13 01:23:00,Food,474.95,PayPal
980,930,2025-08-08 21:11:00,Fashion,158.57,UPI
981,930,2025-08-08 21:14:00,Fashion,179.61,Debit Card
982,930,2025-07-22 11:13:00,Electronics,14.06,PayPal
983,930,2025-07-22 11:12:00,Entertainment,106.07,Credit Card
984,931,2025-06-15 11:48:00,Fashion,205.78,Credit Card
985,936,2024-12-17 17:49:00,Electronics,218.16,PayPal
986,937,2026-01-03 09:05:00,Food,237.06,Debit Card
987,937,2025-11-07 03:23:00,Electronics,134.16,Debit Card
988,937,2025-11-07 03:18:00,Food,406.2,PayPal
989,938,2025-05-16 12:48:00,Food,213.24,Credit Card
990,938,2025-05-16 12:10:00,Electronics,218.87,Debit Card
991,942,2024-07-26 21:51:00,Food,180.03,Credit Card
992,942,2024-06-20 16:50:00,Food,467.56,Debit Card
993,945,2024-06-28 11:03:00,Entertainment,113.57,UPI
994,947,2025-03-03 01:13:00,Electronics,362.48,Debit Card
995,947,2025-03-03 01:20:00,Entertainment,459.93,PayPal
996,948,2025-01-08 07:20:00,Food,334.98,UPI
997,950,2024-09-09 07:04:00,Entertainment,151.19,Credit Card
998,951,2025-06-22 04:54:00,Food,382.9,Credit Card
999,951,2025-06-22 04:16:00,Food,239.85,Debit Card
1000,951,2025-04-24 20:16:00,Electronics,146.59,PayPal
1001,951,2025-04-24 20:02:00,Electronics,402.81,Debit Card
1002,952,2024-04-03 14:35:00,Food,122.49,Debit Card
1003,952,2024-04-03 13:58:00,Fashion,22.88,Debit Card
1004,953,2025-01-01 13:57:00,Electronics,212.13,UPI
1005,954,2024-10-06 02:30:00,Food,83.73,UPI
1006,958,2025-08-12 00:12:00,Food,456.88,Credit Card
1007,958,2025-08-12 00:12:00,Fashion,186.0,Debit Card
1008,958,2025-05-08 13:52:00,Electronics,439.26,Debit Card
1009,958,2025-05-04 03:54:00,Fashion,465.83,Debit Card
1010,959,2024-09-13 21:51:00,Food,176.04,Credit Card
1011,961,2024-05-21 19:00:00,Electronics,342.18,PayPal
1012,961,2024-04-07 13:28:00,Entertainment,366.95,Credit Card
1013,961,2024-04-07 13:16:00,Entertainment,495.11,Debit Card
1014,965,2026-03-25 19:40:00,Electronics,459.33,Debit Card
1015,966,2024-11-30 18:58:00,Electronics,365.82,UPI
1016,966,2024-11-30 18:22:00,Food,21.92,Credit Card
1017,966,2025-02-10 14:49:00,Entertainment,372.07,Debit Card
1018,967,2024-09-30 05:36:00,Electronics,417.96,UPI
1019,970,2025-07-15 16:56:00,Fashion,135.13,Debit Card
1020,970,2025-09-18 01:56:00,Fashion,323.15,Debit Card
1021,970,2025-09-18 01:37:00,Fashion,323.53,Credit Card
1022,972,2024-09-07 06:17:00,Food,184.41,Debit Card
1023,973,2025-01-10 18:35:00,Entertainment,424.18,PayPal
1024,973,2025-01-10 18:13:00,Entertainment,429.17,Debit Card
1025,973,2025-03-07 03:11:00,Electronics,56.26,Debit Card
1026,974,2025-12-14 17:35:00,Food,494.37,UPI
1027,978,2024-07-22 03:56:00,Fashion,330.96,UPI
1028,983,2025-09-19 02:05:00,Electronics,183.42,Credit Card
1029,985,2025-02-20 10:11:00,Food,212.82,Debit Card
1030,986,2025-06-01 15:53:00,Electronics,26.87,Debit Card
1031,987,2024-06-04 11:34:00,Entertainment,153.22,Credit Card
1032,988,2024-07-13 17:48:00,Fashion,22.89,Debit Card
1033,988,2024-07-13 17:25:00,Entertainment,449.33,PayPal
1034,990,2024-09-24 07:54:00,Fashion,100.46,UPI
1035,990,2024-09-25 02:31:00,Fashion,51.33,UPI
1036,991,2025-09-19 22:15:00,Electronics,299.88,Credit Card
1037,991,2025-09-19 21:58:00,Electronics,288.17,UPI
1038,993,2025-05-28 05:28:00,Fashion,380.44,PayPal
1039,993,2025-05-28 06:09:00,Food,57.96,PayPal
1040,993,2025-08-24 20:31:00,Electronics,198.0,Credit Card
1041,993,2025-08-28 02:14:00,Fashion,442.39,UPI
1042,993,2025-08-28 03:00:00,Food,361.28,PayPal
1043,996,2024-06-22 22:33:00,Entertainment,225.42,Credit Card
1044,996,2024-06-22 22:12:00,Electronics,136.81,UPI
1045,996,2024-08-07 23:59:00,Food,25.4,Credit Card
1046,996,2024-08-07 23:56:00,Food,212.47,PayPal
1047,999,2025-07-25 04:30:00,Electronics,255.87,Credit Card
1048,999,2025-07-25 03:56:00,Entertainment,249.2,Debit Card
1049,1001,2025-06-18 13:53:00,Entertainment,465.9,UPI
1050,1001,2025-09-24 07:49:00,Electronics,289.31,Credit Card
1051,1002,2024-07-09 18:32:00,Electronics,83.94,UPI
1052,1002,2024-07-23 15:46:00,Food,328.06,Debit Card
1053,1003,2024-04-10 22:44:00,Fashion,294.49,UPI
1054,1003,2024-04-10 22:20:00,Electronics,149.87,UPI
1055,1008,2025-05-25 09:29:00,Electronics,238.44,PayPal
1056,1008,2025-03-24 18:04:00,Fashion,457.83,Credit Card
1057,1010,2025-05-22 08:09:00,Food,323.6,Credit Card
1058,1011,2025-11-17 07:48:00,Fashion,351.0,PayPal
1059,1011,2025-11-17 07:46:00,Food,57.29,Debit Card
1060,1011,2025-08-07 16:02:00,Entertainment,381.19,Credit Card
1061,1012,2024-10-10 15:08:00,Electronics,455.33,PayPal
1062,1013,2025-12-06 13:56:00,Electronics,290.11,UPI
1063,1013,2025-12-06 14:00:00,Fashion,277.54,PayPal
1064,1014,2025-08-01 08:43:00,Food,411.91,Credit Card
1065,1015,2024-08-10 18:32:00,Food,446.88,Credit Card
1066,1015,2024-08-10 18:07:00,Entertainment,222.87,UPI
1067,1016,2025-04-28 20:27:00,Entertainment,167.99,PayPal
1068,1017,2024-06-23 00:40:00,Food,114.53,UPI
1069,1018,2024-04-28 12:47:00,Entertainment,387.71,PayPal
1070,1018,2024-04-28 13:20:00,Fashion,85.28,Debit Card
1071,1019,2026-04-01 01:43:00,Electronics,126.58,UPI
1072,1020,2024-03-15 09:50:00,Food,287.34,Credit Card
1073,1021,2025-04-27 21:15:00,Food,197.35,PayPal
1074,1021,2025-04-27 21:11:00,Electronics,208.15,PayPal
1075,1022,2025-07-10 15:00:00,Food,445.89,PayPal
1076,1022,2025-07-10 14:50:00,Fashion,308.04,PayPal
1077,1022,2025-05-05 05:30:00,Entertainment,271.02,Debit Card
1078,1022,2025-05-05 05:00:00,Fashion,311.51,PayPal
1079,1022,2025-07-12 15:57:00,Fashion,44.57,Debit Card
1080,1022,2025-06-03 23:01:00,Food,180.9,UPI
1081,1025,2024-11-15 23:00:00,Electronics,405.23,Debit Card
1082,1026,2025-07-21 10:26:00,Fashion,140.1,Debit Card
1083,1027,2025-10-01 00:40:00,Food,180.26,Debit Card
1084,1027,2025-09-05 00:28:00,Fashion,157.83,Credit Card
1085,1027,2025-07-31 13:01:00,Fashion,296.88,UPI
1086,1028,2025-05-06 03:55:00,Food,277.6,UPI
1087,1032,2024-06-10 13:45:00,Electronics,464.06,Credit Card
1088,1032,2024-06-10 13:52:00,Food,118.22,PayPal
1089,1036,2025-06-17 01:03:00,Fashion,81.34,PayPal
1090,1037,2024-10-17 18:27:00,Food,136.71,UPI
1091,1037,2024-10-10 10:16:00,Food,289.29,PayPal
1092,1038,2025-04-25 14:42:00,Entertainment,292.98,PayPal
1093,1038,2025-04-25 14:17:00,Electronics,403.07,Credit Card
1094,1040,2024-05-15 07:36:00,Electronics,19.97,Credit Card
1095,1040,2024-05-15 07:01:00,Electronics,400.44,Credit Card
1096,1041,2024-03-04 20:36:00,Electronics,416.9,PayPal
1097,1041,2024-03-04 20:21:00,Entertainment,256.77,UPI
1098,1042,2025-07-29 03:30:00,Food,481.65,UPI
1099,1042,2025-07-29 03:25:00,Food,467.32,UPI
1100,1042,2025-10-10 00:26:00,Fashion,452.1,Credit Card
1101,1042,2025-10-07 15:05:00,Fashion,262.94,UPI
1102,1043,2025-07-21 22:57:00,Entertainment,30.32,UPI
1103,1043,2025-10-26 08:25:00,Entertainment,48.11,Debit Card
1104,1044,2024-06-30 02:14:00,Food,373.94,Debit Card
1105,1044,2024-06-30 01:17:00,Fashion,107.46,UPI
1106,1047,2025-07-26 05:15:00,Electronics,26.8,Debit Card
1107,1048,2026-02-14 08:08:00,Electronics,27.24,PayPal
1108,1048,2026-02-14 07:56:00,Electronics,318.9,UPI
1109,1048,2026-01-27 15:07:00,Entertainment,124.78,UPI
1110,1048,2026-01-27 15:36:00,Entertainment,206.19,UPI
1111,1048,2026-03-04 08:50:00,Electronics,282.64,PayPal
1112,1048,2025-12-14 00:38:00,Electronics,160.83,Debit Card
1113,1048,2025-12-14 01:13:00,Electronics,75.78,Credit Card
1114,1049,2025-02-18 07:21:00,Electronics,364.33,Debit Card
1115,1050,2024-06-21 19:19:00,Entertainment,419.36,Debit Card
1116,1051,2025-12-07 00:30:00,Electronics,219.63,Credit Card
1117,1051,2025-12-07 00:53:00,Electronics,16.41,PayPal
1118,1051,2026-01-01 19:16:00,Entertainment,148.79,Debit Card
1119,1053,2025-07-06 17:01:00,Food,252.54,PayPal
1120,1053,2025-07-06 16:25:00,Fashion,148.21,PayPal
1121,1055,2024-08-23 05:38:00,Fashion,92.32,Credit Card
1122,1057,2025-02-01 03:27:00,Fashion,203.99,Credit Card
1123,1057,2025-02-01 03:14:00,Electronics,329.25,Debit Card
1124,1058,2025-09-26 21:10:00,Electronics,467.79,PayPal
1125,1058,2025-09-26 20:48:00,Food,136.87,UPI
1126,1061,2026-01-21 11:10:00,Food,440.94,PayPal
1127,1062,2025-05-21 12:05:00,Fashion,412.71,Credit Card
1128,1062,2025-05-21 12:46:00,Fashion,268.37,Credit Card
1129,1064,2024-12-03 09:33:00,Food,437.74,Debit Card
1130,1064,2024-09-25 07:24:00,Fashion,12.2,UPI
1131,1064,2024-09-25 07:55:00,Fashion,57.27,Debit Card
1132,1065,2025-10-06 06:49:00,Fashion,160.5,Credit Card
1133,1065,2025-10-06 07:21:00,Electronics,251.57,Credit Card
1134,1065,2025-10-23 03:33:00,Electronics,222.47,Debit Card
1135,1065,2025-10-20 16:07:00,Fashion,327.49,Debit Card
1136,1067,2025-04-26 18:53:00,Electronics,278.59,Credit Card
1137,1070,2024-12-23 11:22:00,Electronics,363.83,UPI
1138,1070,2025-01-09 13:34:00,Food,15.13,UPI
1139,1070,2025-01-09 13:47:00,Fashion,444.59,Debit Card
1140,1071,2025-05-29 03:32:00,Food,215.03,Debit Card
1141,1072,2025-05-12 05:05:00,Entertainment,41.6,UPI
1142,1074,2024-05-25 12:21:00,Food,95.28,Debit Card
1143,1074,2024-05-25 12:51:00,Entertainment,177.95,PayPal
1144,1074,2024-06-06 05:05:00,Fashion,237.32,PayPal
1145,1074,2024-06-06 05:21:00,Fashion,48.21,Credit Card
1146,1076,2025-04-12 15:14:00,Food,202.09,Credit Card
1147,1076,2025-04-08 17:06:00,Fashion,201.21,UPI
1148,1076,2025-03-05 16:20:00,Electronics,374.27,Debit Card
1149,1083,2024-05-16 19:27:00,Fashion,114.99,Debit Card
1150,1084,2024-04-05 08:13:00,Fashion,497.7,UPI
1151,1086,2025-08-15 18:18:00,Entertainment,112.85,Debit Card
1152,1091,2024-04-03 04:17:00,Electronics,40.37,Debit Card
1153,1091,2024-04-13 00:16:00,Fashion,346.63,Credit Card
1154,1093,2025-02-10 07:25:00,Electronics,234.57,PayPal
1155,1093,2024-12-30 17:37:00,Electronics,365.15,Credit Card
1156,1094,2024-02-23 19:04:00,Electronics,243.44,Debit Card
1157,1094,2024-06-11 06:05:00,Entertainment,82.53,Credit Card
1158,1094,2024-03-17 20:27:00,Entertainment,158.35,PayPal
1159,1097,2024-11-14 08:52:00,Electronics,336.41,UPI
1160,1098,2024-06-16 18:49:00,Fashion,466.24,Debit Card
1161,1098,2024-05-21 01:01:00,Entertainment,283.73,Debit Card
1162,1099,2025-03-31 19:59:00,Entertainment,317.39,Debit Card
1163,1099,2025-03-31 19:55:00,Entertainment,373.19,PayPal
1164,1099,2025-05-16 14:17:00,Electronics,413.78,UPI
1165,1100,2024-07-22 06:57:00,Fashion,312.88,Debit Card
1166,1100,2024-07-22 07:23:00,Electronics,121.54,UPI
1167,1101,2024-06-05 10:24:00,Electronics,399.37,Debit Card
1168,1104,2024-06-13 00:26:00,Fashion,374.8,PayPal
1169,1104,2024-05-28 13:41:00,Entertainment,60.29,Debit Card
1170,1104,2024-04-01 23:51:00,Electronics,343.16,Debit Card
1171,1105,2025-06-10 18:16:00,Fashion,281.49,Debit Card
1172,1108,2024-09-21 09:43:00,Food,139.21,UPI
1173,1108,2024-10-03 12:53:00,Fashion,39.49,Credit Card
1174,1108,2024-10-03 12:50:00,Food,349.69,Credit Card
1175,1108,2024-09-07 18:03:00,Entertainment,390.39,Debit Card
1176,1109,2025-07-19 00:18:00,Entertainment,152.71,Credit Card
1177,1109,2025-07-13 21:50:00,Entertainment,159.57,Credit Card
1178,1111,2025-10-11 23:36:00,Fashion,383.04,UPI
1179,1112,2025-05-20 15:08:00,Electronics,324.42,UPI
1180,1113,2025-03-01 06:35:00,Entertainment,452.96,Credit Card
1181,1115,2025-02-28 16:58:00,Entertainment,49.4,PayPal
1182,1115,2025-04-04 01:40:00,Electronics,51.21,Debit Card
1183,1115,2025-04-04 02:00:00,Food,203.56,Debit Card
1184,1116,2024-09-30 03:23:00,Entertainment,404.19,Debit Card
1185,1120,2024-02-05 00:40:00,Electronics,133.19,PayPal
1186,1120,2024-04-13 20:33:00,Fashion,432.26,Credit Card
1187,1120,2024-04-13 20:03:00,Entertainment,310.69,Credit Card
1188,1120,2024-02-02 22:12:00,Food,385.12,PayPal
1189,1120,2024-05-01 02:29:00,Food,161.29,Credit Card
1190,1121,2025-05-30 01:23:00,Food,376.05,Debit Card
1191,1122,2025-05-16 04:23:00,Food,11.77,PayPal
1192,1122,2025-05-26 03:03:00,Food,131.44,UPI
1193,1122,2025-06-26 15:43:00,Food,210.58,PayPal
1194,1124,2025-10-11 08:39:00,Fashion,458.96,Credit Card
1195,1125,2025-04-08 13:03:00,Fashion,433.03,Credit Card
1196,1126,2025-02-13 08:57:00,Food,48.26,UPI
1197,1126,2025-02-13 09:24:00,Fashion,305.27,UPI
1198,1126,2025-02-09 09:19:00,Food,28.94,UPI
1199,1127,2024-07-31 16:41:00,Entertainment,24.31,Debit Card
1200,1129,2025-07-15 10:18:00,Fashion,345.76,Credit Card
1201,1130,2024-09-24 21:06:00,Entertainment,340.74,PayPal
1202,1131,2025-11-14 06:25:00,Entertainment,266.81,UPI
1203,1131,2025-11-14 07:04:00,Fashion,466.76,UPI
1204,1132,2026-01-12 13:37:00,Fashion,410.79,PayPal
1205,1133,2025-08-25 03:15:00,Entertainment,165.47,Debit Card
1206,1133,2025-08-25 03:26:00,Food,324.69,UPI
1207,1133,2025-10-19 14:50:00,Electronics,34.83,Credit Card
1208,1133,2025-10-19 14:46:00,Food,282.94,Debit Card
1209,1135,2025-07-24 15:13:00,Food,161.12,UPI
1210,1135,2025-07-24 14:56:00,Fashion,452.1,PayPal
1211,1135,2025-05-22 14:03:00,Electronics,251.25,PayPal
1212,1135,2025-05-22 13:58:00,Food,134.85,Debit Card
1213,1136,2025-05-09 06:14:00,Entertainment,473.99,Debit Card
1214,1136,2025-05-09 06:18:00,Entertainment,310.46,PayPal
1215,1136,2025-05-12 09:21:00,Food,255.11,Credit Card
1216,1139,2024-11-21 22:44:00,Food,89.65,PayPal
1217,1139,2024-12-22 13:20:00,Fashion,277.0,Credit Card
1218,1139,2024-12-22 13:54:00,Entertainment,185.44,PayPal
1219,1140,2024-12-06 21:21:00,Electronics,323.69,UPI
1220,1142,2024-03-25 02:01:00,Food,373.79,UPI
1221,1143,2025-05-19 19:35:00,Food,454.7,UPI
1222,1143,2025-04-21 00:34:00,Entertainment,465.95,Debit Card
1223,1143,2025-04-20 23:44:00,Fashion,393.57,Credit Card
1224,1144,2024-05-21 02:50:00,Food,298.53,Credit Card
1225,1144,2024-05-21 02:17:00,Entertainment,218.61,PayPal
1226,1144,2024-07-22 05:25:00,Entertainment,154.88,UPI
1227,1145,2025-08-04 10:03:00,Food,487.64,Debit Card
1228,1147,2024-06-04 08:47:00,Fashion,371.58,Credit Card
1229,1148,2025-08-30 22:35:00,Electronics,424.37,Credit Card
1230,1148,2025-08-30 22:48:00,Fashion,172.48,Debit Card
1231,1148,2025-08-24 13:06:00,Entertainment,139.79,PayPal
1232,1149,2025-06-05 05:52:00,Electronics,415.16,PayPal
1233,1151,2025-01-25 19:40:00,Electronics,409.65,UPI
1234,1152,2024-06-18 13:58:00,Food,130.36,PayPal
1235,1152,2024-06-18 13:15:00,Entertainment,184.57,Debit Card
1236,1154,2024-04-18 13:48:00,Electronics,153.8,UPI
1237,1154,2024-04-18 13:55:00,Electronics,148.92,Debit Card
1238,1154,2024-08-02 15:54:00,Food,30.53,Credit Card
1239,1155,2025-08-10 01:09:00,Food,383.95,PayPal
1240,1155,2025-08-10 01:16:00,Fashion,297.43,UPI
1241,1155,2025-09-08 01:50:00,Fashion,264.98,Credit Card
1242,1155,2025-09-08 01:57:00,Food,159.31,UPI
1243,1156,2025-09-30 17:17:00,Food,16.89,Debit Card
1244,1156,2025-12-02 07:57:00,Fashion,235.58,Credit Card
1245,1156,2025-10-18 20:59:00,Fashion,340.03,Debit Card
1246,1160,2025-04-03 19:40:00,Fashion,342.86,UPI
1247,1162,2025-08-14 04:31:00,Entertainment,326.5,PayPal
1248,1162,2025-09-09 21:27:00,Electronics,287.74,Debit Card
1249,1165,2024-03-08 03:55:00,Fashion,159.72,Credit Card
1250,1166,2025-01-26 04:15:00,Entertainment,236.01,Credit Card
1251,1167,2025-12-31 02:34:00,Electronics,224.9,UPI
1252,1168,2024-08-16 00:30:00,Entertainment,400.61,Debit Card
1253,1168,2024-08-16 00:36:00,Fashion,271.63,UPI
1254,1169,2026-03-13 11:29:00,Food,486.07,PayPal
1255,1170,2024-08-08 10:17:00,Electronics,215.51,Credit Card
1256,1170,2024-08-08 09:42:00,Fashion,387.41,Debit Card
1257,1172,2024-07-28 14:19:00,Electronics,299.28,Credit Card
1258,1172,2024-07-28 14:20:00,Entertainment,140.16,Debit Card
1259,1172,2024-09-27 01:42:00,Electronics,170.27,PayPal
1260,1176,2025-08-08 19:51:00,Food,50.64,UPI
1261,1178,2026-02-03 02:26:00,Electronics,483.45,Debit Card
1262,1178,2025-11-09 17:40:00,Food,31.54,PayPal
1263,1179,2025-04-16 11:01:00,Fashion,482.83,Debit Card
1264,1179,2025-04-16 11:09:00,Electronics,447.91,PayPal
1265,1184,2025-05-08 19:41:00,Food,417.6,Credit Card
1266,1186,2024-09-30 21:41:00,Fashion,302.58,Credit Card
1267,1186,2024-09-30 21:56:00,Food,231.59,PayPal
1268,1186,2024-11-13 07:28:00,Electronics,394.34,UPI
1269,1186,2024-08-12 06:36:00,Electronics,102.08,Credit Card
1270,1186,2024-08-12 06:21:00,Food,379.62,Credit Card
1271,1187,2024-07-27 02:26:00,Electronics,369.91,Debit Card
1272,1189,2026-01-01 14:00:00,Entertainment,42.3,UPI
1273,1192,2024-03-30 00:08:00,Food,67.94,UPI
1274,1193,2025-03-30 05:03:00,Electronics,6.15,Credit Card
1275,1194,2026-02-01 10:59:00,Fashion,249.23,Credit Card
1276,1194,2026-02-01 11:13:00,Entertainment,318.92,PayPal
1277,1196,2024-11-15 05:29:00,Food,265.96,Credit Card
1278,1196,2024-11-15 04:57:00,Fashion,299.62,Credit Card
1279,1197,2025-03-25 23:40:00,Entertainment,129.96,Credit Card
1280,1197,2025-03-25 23:51:00,Entertainment,123.51,UPI
1281,1197,2025-03-18 22:00:00,Fashion,161.18,Debit Card
1282,1198,2025-10-22 20:06:00,Food,135.94,Credit Card
1283,1199,2024-07-18 12:57:00,Food,185.95,Credit Card
1284,1199,2024-07-18 12:20:00,Fashion,77.55,UPI
1285,1199,2024-05-19 20:19:00,Electronics,382.86,PayPal
1286,1200,2025-11-30 02:20:00,Electronics,131.33,PayPal
1287,1200,2025-11-30 03:10:00,Fashion,95.74,PayPal
1288,1200,2026-01-10 17:25:00,Entertainment,272.74,Credit Card
1289,1200,2026-02-10 04:42:00,Electronics,69.53,Credit Card
1290,1200,2026-02-10 04:03:00,Electronics,408.12,PayPal
1291,1204,2025-11-02 12:28:00,Food,364.06,UPI
1292,1209,2024-03-14 12:13:00,Fashion,335.03,Credit Card
1293,1209,2024-05-12 22:19:00,Entertainment,429.54,Credit Card
1294,1209,2024-05-12 22:40:00,Entertainment,309.2,PayPal
1295,1209,2024-04-21 04:57:00,Entertainment,359.74,Credit Card
1296,1209,2024-04-21 04:31:00,Entertainment,499.24,UPI
1297,1209,2024-02-18 21:53:00,Entertainment,91.02,Debit Card
1298,1211,2025-06-03 14:55:00,Electronics,403.49,Debit Card
1299,1216,2024-11-09 01:03:00,Electronics,91.09,Debit Card
1300,1216,2024-11-09 01:46:00,Food,183.91,PayPal
1301,1217,2024-10-23 06:39:00,Fashion,493.87,Credit Card
1302,1217,2024-10-23 14:29:00,Electronics,213.89,Credit Card
1303,1219,2025-02-27 18:04:00,Fashion,323.48,Credit Card
1304,1220,2025-11-13 05:28:00,Food,341.14,Debit Card
1305,1220,2025-11-13 05:05:00,Food,258.74,UPI
1306,1221,2024-04-02 10:10:00,Electronics,422.71,Debit Card
1307,1221,2024-04-02 10:18:00,Electronics,401.48,PayPal
1308,1223,2025-09-12 00:16:00,Entertainment,129.82,UPI
1309,1224,2025-01-15 22:57:00,Food,196.65,PayPal
1310,1224,2025-01-15 22:58:00,Entertainment,53.54,UPI
1311,1229,2024-06-20 19:39:00,Fashion,125.32,Credit Card
1312,1229,2024-06-20 19:58:00,Electronics,275.84,Debit Card
1313,1230,2025-06-26 13:31:00,Food,412.93,UPI
1314,1230,2025-06-26 13:33:00,Fashion,57.14,Debit Card
1315,1230,2025-08-02 14:01:00,Food,446.41,UPI
1316,1230,2025-05-23 04:49:00,Food,243.46,PayPal
1317,1231,2025-10-10 14:13:00,Entertainment,132.54,Debit Card
1318,1231,2025-11-11 14:47:00,Fashion,213.28,PayPal
1319,1231,2025-11-11 14:50:00,Food,413.69,Debit Card
1320,1232,2024-06-01 13:14:00,Food,486.08,Debit Card
1321,1233,2024-09-04 06:53:00,Electronics,296.98,PayPal
1322,1234,2024-10-18 05:42:00,Food,404.34,Credit Card
1323,1234,2024-10-18 05:13:00,Fashion,336.43,PayPal
1324,1235,2024-03-16 14:00:00,Fashion,440.61,PayPal
1325,1236,2024-04-12 01:57:00,Food,177.53,Credit Card
1326,1237,2024-09-29 21:01:00,Fashion,35.41,PayPal
1327,1237,2024-07-29 01:07:00,Entertainment,486.23,UPI
1328,1241,2024-06-19 11:22:00,Fashion,389.84,UPI
1329,1242,2025-02-04 07:09:00,Electronics,19.83,UPI
1330,1244,2026-01-21 16:27:00,Entertainment,452.76,Debit Card
