session_id,user_id,session_start,session_end,session_duration_minutes,pages_viewed,platform
3326,1091,2024-07-13 08:09:00,2024-07-13 08:28:05.928444,19.1,9,Android
3327,1092,2024-07-27 22:13:00,2024-07-27 22:18:07.338909,5.12,2,Android
3328,1092,2024-06-12 18:05:00,2024-06-12 18:23:13.466086,18.22,9,Android
3329,1092,2024-07-16 20:38:00,2024-07-16 20:56:52.609417,18.88,9,Android
3330,1092,2024-05-19 02:53:00,2024-05-19 03:11:50.436835,18.84,9,Android
3331,1092,2024-08-04 06:55:00,2024-08-04 07:09:01.573118,14.03,7,Android
3332,1092,2024-08-31 19:40:00,2024-08-31 19:43:36.025332,3.6,1,Android
3333,1093,2025-01-05 04:05:00,2025-01-05 04:08:12.455612,3.21,1,Android
3334,1093,2025-02-10 06:49:00,2025-02-10 06:54:38.708478,5.65,2,Android
3335,1093,2024-12-30 17:31:00,2024-12-30 17:47:15.882443,16.26,8,Android
3336,1094,2024-02-23 18:50:00,2024-02-23 19:02:21.633293,12.36,6,Android
3337,1094,2024-06-11 05:33:00,2024-06-11 05:51:59.640377,18.99,9,Android
3338,1094,2024-03-23 00:03:00,2024-03-23 00:06:16.336912,3.27,1,Android
3339,1094,2024-03-18 18:38:00,2024-03-18 18:54:03.981984,16.07,8,Android
3340,1094,2024-03-17 20:26:00,2024-03-17 20:28:34.223789,2.57,1,Android
3341,1094,2024-02-15 12:33:00,2024-02-15 12:50:15.558296,17.26,8,Android
3342,1094,2024-04-09 07:19:00,2024-04-09 07:26:39.260237,7.65,3,Android
3343,1095,2024-11-05 21:09:00,2024-11-05 21:26:09.912399,17.17,8,iOS
3344,1096,2024-03-24 16:52:00,2024-03-24 17:20:04.268400,28.07,14,Android
3345,1096,2024-04-23 03:51:00,2024-04-23 03:59:06.154990,8.1,4,Android
3346,1096,2024-04-06 17:53:00,2024-04-06 18:09:59.300317,16.99,8,Android
3347,1096,2024-02-14 22:00:00,2024-02-14 22:44:47.860897,44.8,22,Android
3348,1097,2024-11-14 07:57:00,2024-11-14 07:58:26.292839,1.44,0,Android
3349,1097,2024-09-10 17:42:00,2024-09-10 17:51:37.754016,9.63,4,Android
3350,1098,2024-06-16 18:45:00,2024-06-16 19:01:11.135473,16.19,8,iOS
3351,1098,2024-06-03 16:30:00,2024-06-03 16:41:09.970920,11.17,5,iOS
3352,1098,2024-06-01 20:54:00,2024-06-01 21:09:21.524870,15.36,7,iOS
3353,1098,2024-05-21 00:37:00,2024-05-21 00:46:28.487938,9.47,4,iOS
3354,1098,2024-08-09 04:07:00,2024-08-09 04:09:51.070404,2.85,1,iOS
3355,1099,2025-07-15 22:14:00,2025-07-15 22:16:20.433744,2.34,1,Web
3356,1099,2025-05-19 14:19:00,2025-05-19 14:20:24.753341,1.41,0,Web
3357,1099,2025-03-31 19:20:00,2025-03-31 19:34:51.102635,14.85,7,Web
3358,1099,2025-05-16 14:14:00,2025-05-16 14:21:24.416759,7.41,3,Web
3359,1099,2025-05-11 11:51:00,2025-05-11 11:57:14.334146,6.24,3,Web
3360,1099,2025-07-04 12:04:00,2025-07-04 12:15:38.422021,11.64,5,Web
3361,1100,2024-07-22 06:31:00,2024-07-22 06:58:57.041689,27.95,13,iOS
3362,1100,2024-07-11 15:42:00,2024-07-11 16:10:11.593556,28.19,14,iOS
3363,1100,2024-09-27 06:07:00,2024-09-27 06:35:28.648917,28.48,14,iOS
3364,1101,2024-09-11 22:31:00,2024-09-11 23:09:27.838360,38.46,19,Android
3365,1101,2024-07-16 18:02:00,2024-07-16 18:45:22.662640,43.38,21,Android
3366,1101,2024-08-12 21:17:00,2024-08-12 21:29:34.053855,12.57,6,Android
3367,1101,2024-06-07 10:48:00,2024-06-07 11:04:37.123785,16.62,8,Android
3368,1101,2024-06-05 09:51:00,2024-06-05 10:28:21.494361,37.36,18,Android
3369,1102,2026-04-04 09:41:00,2026-04-04 09:49:41.984607,8.7,4,Android
3370,1102,2026-03-28 05:21:00,2026-03-28 05:34:03.838913,13.06,6,Android
3371,1102,2026-01-01 09:49:00,2026-01-01 09:57:06.366196,8.11,4,Android
3372,1103,2024-03-17 06:21:00,2024-03-17 06:34:44.901448,13.75,6,Android
3373,1103,2024-04-18 08:23:00,2024-04-18 08:37:39.654232,14.66,7,Android
3374,1104,2024-06-11 02:03:00,2024-06-11 02:31:54.838134,28.91,14,iOS
3375,1104,2024-06-12 23:51:00,2024-06-13 00:11:08.402090,20.14,10,iOS
3376,1104,2024-05-12 09:50:00,2024-05-12 09:58:05.341933,8.09,4,iOS
3377,1104,2024-05-28 13:13:00,2024-05-28 13:39:10.969909,26.18,13,iOS
3378,1104,2024-04-01 23:47:00,2024-04-02 00:10:57.492867,23.96,11,iOS
3379,1105,2025-07-01 16:46:00,2025-07-01 16:50:26.367574,4.44,2,iOS
3380,1105,2025-06-26 16:57:00,2025-06-26 17:06:33.562340,9.56,4,iOS
3381,1105,2025-07-03 06:33:00,2025-07-03 06:49:10.962861,16.18,8,iOS
3382,1105,2025-07-21 10:27:00,2025-07-21 10:41:22.834642,14.38,7,iOS
3383,1105,2025-06-10 17:44:00,2025-06-10 17:50:03.403004,6.06,3,iOS
3384,1106,2025-09-19 17:07:00,2025-09-19 17:08:18.593079,1.31,0,iOS
3385,1107,2024-12-15 06:51:00,2024-12-15 07:25:48.916567,34.82,17,Android
3386,1107,2024-11-06 19:15:00,2024-11-06 19:39:45.853578,24.76,12,Android
3387,1107,2025-02-04 23:28:00,2025-02-05 00:03:21.843068,35.36,17,Android
3388,1108,2024-09-21 09:32:00,2024-09-21 09:57:35.738797,25.6,12,iOS
3389,1108,2024-10-03 12:18:00,2024-10-03 12:32:35.293936,14.59,7,iOS
3390,1108,2024-07-19 08:15:00,2024-07-19 08:31:24.492178,16.41,8,iOS
3391,1108,2024-09-25 06:56:00,2024-09-25 07:05:13.870549,9.23,4,iOS
3392,1108,2024-09-06 03:01:00,2024-09-06 03:43:16.393359,42.27,21,iOS
3393,1108,2024-10-08 19:17:00,2024-10-08 19:55:59.669159,38.99,19,iOS
3394,1108,2024-08-25 02:56:00,2024-08-25 03:35:16.410688,39.27,19,iOS
3395,1108,2024-09-07 18:00:00,2024-09-07 18:25:47.613307,25.79,12,iOS
3396,1109,2025-07-19 00:01:00,2025-07-19 00:02:44.996929,1.75,0,Web
3397,1109,2025-07-13 21:04:00,2025-07-13 21:15:25.004054,11.42,5,Web
3398,1110,2025-02-11 01:27:00,2025-02-11 01:29:09.956598,2.17,1,Android
3399,1111,2025-10-11 22:46:00,2025-10-11 22:55:48.745425,9.81,4,Android
3400,1111,2025-09-01 16:47:00,2025-09-01 17:03:14.747041,16.25,8,Android
3401,1112,2025-05-20 14:23:00,2025-05-20 14:42:16.172663,19.27,9,Android
3402,1112,2025-07-09 20:43:00,2025-07-09 20:53:42.925471,10.72,5,Android
3403,1112,2025-07-13 23:17:00,2025-07-13 23:28:16.272946,11.27,5,Android
3404,1113,2025-03-01 06:22:00,2025-03-01 06:40:19.212823,18.32,9,Android
3405,1113,2025-03-08 11:25:00,2025-03-08 11:44:25.755722,19.43,9,Android
3406,1114,2025-06-01 09:30:00,2025-06-01 09:42:37.073709,12.62,6,iOS
3407,1115,2025-02-28 16:01:00,2025-02-28 16:18:52.635029,17.88,8,Android
3408,1115,2025-02-08 02:25:00,2025-02-08 02:29:44.406502,4.74,2,Android
3409,1115,2025-03-15 01:50:00,2025-03-15 01:57:29.174848,7.49,3,Android
3410,1115,2025-05-08 19:10:00,2025-05-08 19:18:10.932861,8.18,4,Android
3411,1115,2025-04-04 01:07:00,2025-04-04 01:20:05.622131,13.09,6,Android
3412,1116,2024-09-02 00:28:00,2024-09-02 00:44:51.331450,16.86,8,iOS
3413,1116,2024-09-30 03:00:00,2024-09-30 03:10:48.638110,10.81,5,iOS
3414,1117,2025-07-27 14:36:00,2025-07-27 14:44:08.542931,8.14,4,iOS
3415,1117,2025-06-18 03:54:00,2025-06-18 04:06:59.833519,13.0,6,iOS
3416,1118,2025-11-09 04:06:00,2025-11-09 04:25:54.953389,19.92,9,iOS
3417,1118,2025-11-29 04:53:00,2025-11-29 05:07:57.432316,14.96,7,iOS
3418,1118,2026-01-18 17:19:00,2026-01-18 17:33:14.023488,14.23,7,iOS
3419,1118,2025-11-15 11:00:00,2025-11-15 11:16:46.168689,16.77,8,iOS
3420,1119,2025-06-22 07:15:00,2025-06-22 07:56:14.668943,41.24,20,iOS
3421,1119,2025-05-21 10:28:00,2025-05-21 11:01:00.212276,33.0,16,iOS
3422,1120,2024-02-05 00:00:00,2024-02-05 00:08:38.489218,8.64,4,iOS
3423,1120,2024-04-13 19:49:00,2024-04-13 20:07:35.316980,18.59,9,iOS
3424,1120,2024-02-02 22:00:00,2024-02-02 22:19:41.744462,19.7,9,iOS
3425,1120,2024-02-05 16:33:00,2024-02-05 16:50:10.842023,17.18,8,iOS
3426,1120,2024-05-01 02:16:00,2024-05-01 02:23:30.715730,7.51,3,iOS
3427,1121,2025-05-30 00:48:00,2025-05-30 00:49:02.317043,1.04,0,iOS
3428,1122,2025-06-17 00:42:00,2025-06-17 00:43:05.548755,1.09,0,iOS
3429,1122,2025-05-22 19:47:00,2025-05-22 19:52:37.792465,5.63,2,iOS
3430,1122,2025-05-16 03:43:00,2025-05-16 03:50:57.656546,7.96,3,iOS
3431,1122,2025-05-26 02:58:00,2025-05-26 03:00:24.529645,2.41,1,iOS
3432,1122,2025-07-14 20:07:00,2025-07-14 20:22:38.815843,15.65,7,iOS
3433,1122,2025-06-26 15:29:00,2025-06-26 15:33:48.654679,4.81,2,iOS
3434,1123,2025-03-27 22:05:00,2025-03-27 22:11:54.642635,6.91,3,iOS
3435,1124,2025-09-15 08:29:00,2025-09-15 08:42:29.852030,13.5,6,Android
3436,1124,2025-07-27 18:26:00,2025-07-27 18:34:50.243535,8.84,4,Android
3437,1124,2025-10-11 08:29:00,2025-10-11 08:31:38.277561,2.64,1,Android
3438,1125,2025-03-11 11:52:00,2025-03-11 11:55:22.897710,3.38,1,iOS
3439,1125,2025-04-08 12:33:00,2025-04-08 12:38:42.239499,5.7,2,iOS
3440,1125,2025-01-04 10:43:00,2025-01-04 10:50:01.194494,7.02,3,iOS
3441,1125,2025-02-23 07:03:00,2025-02-23 07:08:35.929760,5.6,2,iOS
3442,1126,2024-12-05 11:00:00,2024-12-05 11:03:15.424544,3.26,1,Android
3443,1126,2025-02-13 08:48:00,2025-02-13 09:07:53.491303,19.89,9,Android
3444,1126,2025-02-11 10:27:00,2025-02-11 10:31:48.221013,4.8,2,Android
3445,1126,2025-03-07 05:49:00,2025-03-07 05:55:06.769881,6.11,3,Android
3446,1126,2025-02-09 08:28:00,2025-02-09 08:41:15.219986,13.25,6,Android
3447,1127,2024-07-31 15:55:00,2024-07-31 16:16:13.881357,21.23,10,iOS
3448,1127,2024-11-11 04:36:00,2024-11-11 05:02:52.264887,26.87,13,iOS
3449,1127,2024-10-20 07:01:00,2024-10-20 07:34:18.344545,33.31,16,iOS
3450,1127,2024-08-19 14:33:00,2024-08-19 15:10:34.359553,37.57,18,iOS
3451,1128,2025-06-23 21:32:00,2025-06-23 21:45:30.491031,13.51,6,Android
3452,1128,2025-09-08 07:53:00,2025-09-08 07:58:13.471374,5.22,2,Android
3453,1128,2025-09-02 19:07:00,2025-09-02 19:24:29.576861,17.49,8,Android
3454,1128,2025-08-04 02:07:00,2025-08-04 02:16:16.267355,9.27,4,Android
3455,1129,2025-09-28 11:31:00,2025-09-28 12:13:41.210413,42.69,21,iOS
3456,1129,2025-07-03 11:16:00,2025-07-03 11:57:54.506303,41.91,20,iOS
3457,1129,2025-07-15 09:39:00,2025-07-15 10:14:50.964799,35.85,17,iOS
3458,1129,2025-09-27 11:00:00,2025-09-27 11:08:41.722626,8.7,4,iOS
3459,1129,2025-08-03 15:32:00,2025-08-03 15:44:45.029735,12.75,6,iOS
3460,1130,2024-09-24 20:12:00,2024-09-24 20:28:14.750123,16.25,8,Web
3461,1130,2024-09-26 05:52:00,2024-09-26 06:11:57.927228,19.97,9,Web
3462,1131,2025-11-23 14:41:00,2025-11-23 14:55:52.583298,14.88,7,Android
3463,1131,2025-11-14 06:07:00,2025-11-14 06:20:06.034425,13.1,6,Android
3464,1131,2025-08-08 10:50:00,2025-08-08 10:53:24.330318,3.41,1,Android
3465,1132,2025-10-15 15:04:00,2025-10-15 15:11:45.000772,7.75,3,iOS
3466,1132,2025-11-12 09:29:00,2025-11-12 09:38:30.009821,9.5,4,iOS
3467,1132,2025-10-24 15:15:00,2025-10-24 15:27:04.498923,12.07,6,iOS
3468,1132,2026-01-12 12:49:00,2026-01-12 12:59:30.396385,10.51,5,iOS
3469,1133,2025-07-17 10:54:00,2025-07-17 10:57:24.148527,3.4,1,Android
3470,1133,2025-10-18 01:31:00,2025-10-18 01:47:38.537627,16.64,8,Android
3471,1133,2025-08-25 02:48:00,2025-08-25 03:07:46.106478,19.77,9,Android
3472,1133,2025-10-19 13:58:00,2025-10-19 14:02:52.359906,4.87,2,Android
3473,1134,2024-09-21 09:42:00,2024-09-21 09:51:18.920837,9.32,4,Android
3474,1134,2024-08-01 05:28:00,2024-08-01 05:57:56.602289,29.94,14,Android
3475,1134,2024-06-14 08:12:00,2024-06-14 08:56:10.929314,44.18,22,Android
3476,1135,2025-07-31 13:25:00,2025-07-31 13:32:46.459444,7.77,3,Web
3477,1135,2025-07-24 14:48:00,2025-07-24 15:04:35.918125,16.6,8,Web
3478,1135,2025-05-22 13:10:00,2025-05-22 13:19:06.682939,9.11,4,Web
3479,1136,2025-05-09 05:48:00,2025-05-09 06:31:50.403715,43.84,21,iOS
3480,1136,2025-05-12 08:29:00,2025-05-12 08:45:04.897045,16.08,8,iOS
3481,1137,2024-07-07 14:27:00,2024-07-07 14:59:18.957989,32.32,16,Android
3482,1137,2024-07-04 23:22:00,2024-07-04 23:51:27.899231,29.46,14,Android
3483,1137,2024-06-07 16:19:00,2024-06-07 16:59:48.271021,40.8,20,Android
3484,1138,2024-12-29 09:44:00,2024-12-29 10:11:18.782726,27.31,13,Android
3485,1138,2024-12-20 12:20:00,2024-12-20 12:29:24.185435,9.4,4,Android
3486,1138,2025-02-05 23:08:00,2025-02-05 23:24:40.002580,16.67,8,Android
3487,1139,2024-11-21 22:27:00,2024-11-21 22:43:47.822449,16.8,8,Android
3488,1139,2024-12-22 13:00:00,2024-12-22 13:05:25.399536,5.42,2,Android
3489,1140,2024-12-06 20:55:00,2024-12-06 21:04:36.767855,9.61,4,Android
3490,1140,2025-02-27 23:13:00,2025-02-27 23:17:51.439333,4.86,2,Android
3491,1140,2025-01-13 01:47:00,2025-01-13 01:51:27.638152,4.46,2,Android
3492,1140,2024-11-19 19:01:00,2024-11-19 19:16:59.493566,15.99,7,Android
3493,1141,2025-07-04 21:43:00,2025-07-04 21:54:46.397265,11.77,5,Android
3494,1142,2024-02-27 22:41:00,2024-02-27 22:43:43.560632,2.73,1,iOS
3495,1142,2024-03-01 07:25:00,2024-03-01 07:38:48.538764,13.81,6,iOS
3496,1142,2024-02-02 22:56:00,2024-02-02 23:05:18.367378,9.31,4,iOS
3497,1142,2024-04-30 16:56:00,2024-04-30 17:04:14.217134,8.24,4,iOS
3498,1142,2024-03-24 18:07:00,2024-03-24 18:16:00.773203,9.01,4,iOS
3499,1142,2024-03-25 01:47:00,2024-03-25 01:58:16.775622,11.28,5,iOS
3500,1143,2025-06-14 19:19:00,2025-06-14 19:26:32.683356,7.54,3,Android
3501,1143,2025-08-03 11:15:00,2025-08-03 11:25:11.314880,10.19,5,Android
3502,1143,2025-07-06 16:05:00,2025-07-06 16:16:31.283003,11.52,5,Android
3503,1143,2025-07-31 16:31:00,2025-07-31 16:33:53.405431,2.89,1,Android
3504,1143,2025-05-19 19:01:00,2025-05-19 19:08:26.756684,7.45,3,Android
3505,1143,2025-04-17 15:36:00,2025-04-17 15:40:01.926392,4.03,2,Android
3506,1143,2025-04-20 23:35:00,2025-04-20 23:38:44.045730,3.73,1,Android
3507,1143,2025-06-27 05:43:00,2025-06-27 05:54:59.872212,12.0,5,Android
3508,1144,2024-08-19 17:32:00,2024-08-19 17:36:17.498611,4.29,2,Android
3509,1144,2024-05-21 02:15:00,2024-05-21 02:18:06.687830,3.11,1,Android
3510,1144,2024-07-09 23:56:00,2024-07-10 00:06:43.645679,10.73,5,Android
3511,1144,2024-07-22 04:44:00,2024-07-22 04:58:27.180249,14.45,7,Android
3512,1144,2024-06-28 05:52:00,2024-06-28 06:01:54.446942,9.91,4,Android
3513,1145,2025-06-23 20:42:00,2025-06-23 20:56:47.825321,14.8,7,Android
3514,1145,2025-08-13 03:16:00,2025-08-13 03:33:27.844205,17.46,8,Android
3515,1145,2025-08-04 09:34:00,2025-08-04 09:35:20.964865,1.35,0,Android
3516,1145,2025-09-05 00:32:00,2025-09-05 00:38:49.274291,6.82,3,Android
3517,1146,2025-03-22 15:25:00,2025-03-22 15:28:29.177354,3.49,1,Android
3518,1146,2025-05-07 05:15:00,2025-05-07 05:16:02.616340,1.04,0,Android
3519,1146,2025-07-02 01:45:00,2025-07-02 02:00:54.177495,15.9,7,Android
3520,1147,2024-06-04 07:51:00,2024-06-04 08:09:41.057282,18.68,9,Android
3521,1147,2024-06-16 17:16:00,2024-06-16 17:17:29.586448,1.49,0,Android
3522,1148,2025-07-04 08:57:00,2025-07-04 09:37:09.078099,40.15,20,iOS
3523,1148,2025-08-27 01:41:00,2025-08-27 02:02:43.859736,21.73,10,iOS
3524,1148,2025-08-30 21:49:00,2025-08-30 22:03:19.387088,14.32,7,iOS
3525,1148,2025-07-10 18:51:00,2025-07-10 19:27:34.476417,36.57,18,iOS
3526,1148,2025-08-24 12:53:00,2025-08-24 13:30:23.221509,37.39,18,iOS
3527,1149,2025-06-05 05:14:00,2025-06-05 05:19:22.689412,5.38,2,Android
3528,1149,2025-08-13 20:55:00,2025-08-13 21:06:34.452396,11.57,5,Android
3529,1149,2025-07-14 19:22:00,2025-07-14 19:31:00.747438,9.01,4,Android
3530,1150,2024-10-12 08:30:00,2024-10-12 08:53:46.776593,23.78,11,Android
3531,1151,2025-01-27 04:34:00,2025-01-27 04:49:16.480231,15.27,7,Web
3532,1151,2024-12-28 13:50:00,2024-12-28 13:56:07.118212,6.12,3,Web
3533,1151,2025-01-25 18:54:00,2025-01-25 18:57:30.552287,3.51,1,Web
3534,1152,2024-08-14 20:37:00,2024-08-14 20:44:14.219167,7.24,3,iOS
3535,1152,2024-06-18 13:15:00,2024-06-18 13:20:29.062348,5.48,2,iOS
3536,1153,2026-01-12 14:04:00,2026-01-12 14:05:49.408473,1.82,0,Web
3537,1153,2025-10-23 02:39:00,2025-10-23 02:53:45.090986,14.75,7,Web
3538,1154,2024-07-12 22:26:00,2024-07-12 22:42:31.578521,16.53,8,iOS
3539,1154,2024-04-18 13:25:00,2024-04-18 13:38:54.001734,13.9,6,iOS
3540,1154,2024-08-02 15:09:00,2024-08-02 15:24:28.088738,15.47,7,iOS
3541,1154,2024-05-20 03:11:00,2024-05-20 03:22:23.010507,11.38,5,iOS
3542,1155,2025-08-15 16:15:00,2025-08-15 16:19:07.874551,4.13,2,iOS
3543,1155,2025-10-27 22:28:00,2025-10-27 22:46:51.142042,18.85,9,iOS
3544,1155,2025-08-10 01:04:00,2025-08-10 01:12:15.546252,8.26,4,iOS
3545,1155,2025-11-06 10:28:00,2025-11-06 10:35:51.291026,7.85,3,iOS
3546,1155,2025-09-08 01:36:00,2025-09-08 01:55:57.273656,19.95,9,iOS
3547,1156,2025-10-31 01:30:00,2025-10-31 01:51:12.245816,21.2,10,Android
3548,1156,2025-09-30 16:58:00,2025-09-30 17:37:53.222293,39.89,19,Android
3549,1156,2025-10-12 02:59:00,2025-10-12 03:15:57.947816,16.97,8,Android
3550,1156,2025-12-02 07:46:00,2025-12-02 08:16:26.757907,30.45,15,Android
3551,1156,2025-11-21 19:21:00,2025-11-21 19:41:06.518676,20.11,10,Android
3552,1156,2025-10-18 20:46:00,2025-10-18 21:29:29.870323,43.5,21,Android
3553,1156,2025-09-13 09:38:00,2025-09-13 09:51:24.112927,13.4,6,Android
3554,1157,2026-01-17 08:01:00,2026-01-17 08:18:11.036513,17.18,8,Android
3555,1157,2025-12-12 08:24:00,2025-12-12 08:39:27.318054,15.46,7,Android
3556,1158,2024-12-13 18:47:00,2024-12-13 18:59:45.922087,12.77,6,Web
3557,1159,2025-05-24 07:03:00,2025-05-24 07:10:49.190140,7.82,3,Android
3558,1159,2025-02-27 15:58:00,2025-02-27 16:07:29.976354,9.5,4,Android
3559,1159,2025-05-29 13:43:00,2025-05-29 13:47:11.255232,4.19,2,Android
3560,1160,2025-04-03 19:17:00,2025-04-03 19:29:30.197353,12.5,6,Android
3561,1160,2025-07-09 19:17:00,2025-07-09 19:24:32.230324,7.54,3,Android
3562,1160,2025-04-27 07:37:00,2025-04-27 07:47:46.190291,10.77,5,Android
3563,1161,2024-04-15 23:46:00,2024-04-16 00:04:30.717162,18.51,9,Android
3564,1161,2024-02-05 10:31:00,2024-02-05 10:50:33.916513,19.57,9,Android
3565,1162,2025-08-14 03:31:00,2025-08-14 03:59:10.733697,28.18,14,Android
3566,1162,2025-09-09 21:20:00,2025-09-09 21:34:15.878457,14.26,7,Android
3567,1163,2024-10-09 01:05:00,2024-10-09 01:22:12.823915,17.21,8,Android
3568,1164,2025-09-06 14:07:00,2025-09-06 14:14:36.593294,7.61,3,iOS
3569,1165,2024-03-08 03:32:00,2024-03-08 03:48:05.082066,16.08,8,Android
3570,1165,2024-02-21 11:19:00,2024-02-21 11:36:54.296573,17.9,8,Android
3571,1166,2025-01-26 04:09:00,2025-01-26 04:10:37.860531,1.63,0,Android
3572,1166,2025-04-16 07:19:00,2025-04-16 07:28:02.050205,9.03,4,Android
3573,1166,2025-03-21 01:50:00,2025-03-21 02:07:48.194818,17.8,8,Android
3574,1166,2025-03-03 19:03:00,2025-03-03 19:11:13.370282,8.22,4,Android
3575,1167,2026-01-26 19:06:00,2026-01-26 19:23:55.854554,17.93,8,Android
3576,1167,2025-12-02 00:33:00,2025-12-02 00:52:01.694655,19.03,9,Android
3577,1167,2026-01-10 03:01:00,2026-01-10 03:03:08.814415,2.15,1,Android
3578,1167,2025-12-31 02:32:00,2025-12-31 02:44:35.034560,12.58,6,Android
3579,1168,2024-08-15 23:58:00,2024-08-16 00:13:57.037366,15.95,7,iOS
3580,1168,2024-10-19 20:48:00,2024-10-19 20:58:52.098702,10.87,5,iOS
3581,1168,2024-08-22 22:21:00,2024-08-22 22:24:11.564013,3.19,1,iOS
3582,1168,2024-09-26 15:48:00,2024-09-26 16:00:58.190341,12.97,6,iOS
3583,1169,2026-02-07 23:31:00,2026-02-08 00:12:17.769893,41.3,20,Android
3584,1169,2026-03-13 10:47:00,2026-03-13 10:58:14.695552,11.24,5,Android
3585,1170,2024-08-08 09:30:00,2024-08-08 09:41:58.827991,11.98,5,Web
3586,1171,2025-06-24 03:52:00,2025-06-24 04:11:36.808066,19.61,9,Android
3587,1171,2025-09-15 15:56:00,2025-09-15 16:05:19.411652,9.32,4,Android
3588,1171,2025-09-08 14:22:00,2025-09-08 14:29:44.472846,7.74,3,Android
3589,1172,2024-07-28 13:59:00,2024-07-28 14:13:47.018502,14.78,7,iOS
3590,1172,2024-08-30 22:46:00,2024-08-30 22:55:22.392929,9.37,4,iOS
3591,1172,2024-09-27 01:27:00,2024-09-27 01:38:53.203578,11.89,5,iOS
3592,1173,2024-05-12 01:41:00,2024-05-12 01:46:20.689576,5.34,2,iOS
3593,1174,2025-03-07 18:43:00,2025-03-07 18:52:42.757004,9.71,4,Web
3594,1174,2025-05-09 10:35:00,2025-05-09 10:52:59.709767,18.0,8,Web
3595,1175,2024-12-03 10:47:00,2024-12-03 10:51:59.041344,4.98,2,iOS
3596,1175,2024-11-04 21:09:00,2024-11-04 21:23:50.263715,14.84,7,iOS
3597,1175,2024-11-22 08:12:00,2024-11-22 08:26:52.190448,14.87,7,iOS
3598,1176,2025-07-16 08:09:00,2025-07-16 08:13:23.174121,4.39,2,Android
3599,1176,2025-08-31 04:07:00,2025-08-31 04:22:31.790810,15.53,7,Android
3600,1176,2025-07-19 04:44:00,2025-07-19 04:56:38.952166,12.65,6,Android
3601,1176,2025-08-30 12:20:00,2025-08-30 12:35:26.626305,15.44,7,Android
3602,1176,2025-07-30 10:19:00,2025-07-30 10:30:09.014834,11.15,5,Android
3603,1176,2025-11-10 09:25:00,2025-11-10 09:39:27.517945,14.46,7,Android
3604,1176,2025-10-06 00:55:00,2025-10-06 01:10:27.704849,15.46,7,Android
3605,1176,2025-08-08 19:39:00,2025-08-08 19:44:40.546611,5.68,2,Android
3606,1177,2026-02-27 12:21:00,2026-02-27 12:54:49.620183,33.83,16,Android
3607,1177,2025-12-28 12:16:00,2025-12-28 12:25:59.734403,10.0,4,Android
3608,1177,2025-12-02 16:31:00,2025-12-02 16:45:44.807153,14.75,7,Android
3609,1178,2026-02-03 02:10:00,2026-02-03 02:12:42.538385,2.71,1,iOS
3610,1178,2025-12-03 05:57:00,2025-12-03 06:00:27.276129,3.45,1,iOS
3611,1178,2025-11-17 07:51:00,2025-11-17 08:02:16.587085,11.28,5,iOS
3612,1178,2025-11-19 03:37:00,2025-11-19 03:44:11.484656,7.19,3,iOS
3613,1178,2025-11-11 22:06:00,2025-11-11 22:18:00.625240,12.01,6,iOS
3614,1178,2025-11-09 16:48:00,2025-11-09 17:06:42.422528,18.71,9,iOS
3615,1179,2025-08-08 20:30:00,2025-08-08 21:00:54.368860,30.91,15,Web
3616,1179,2025-07-16 13:04:00,2025-07-16 13:36:20.743411,32.35,16,Web
3617,1179,2025-06-29 08:37:00,2025-06-29 09:13:03.160264,36.05,18,Web
3618,1179,2025-04-16 10:30:00,2025-04-16 10:43:53.861619,13.9,6,Web
3619,1179,2025-05-27 05:41:00,2025-05-27 06:24:16.037963,43.27,21,Web
3620,1180,2024-02-27 15:01:00,2024-02-27 15:10:38.372132,9.64,4,Android
3621,1180,2024-04-23 18:09:00,2024-04-23 18:51:24.864112,42.41,21,Android
3622,1180,2024-02-16 08:16:00,2024-02-16 08:53:17.189248,37.29,18,Android
3623,1181,2025-03-17 01:44:00,2025-03-17 02:01:13.013067,17.22,8,Web
3624,1181,2025-03-22 04:21:00,2025-03-22 04:26:19.713165,5.33,2,Web
3625,1182,2024-06-21 10:53:00,2024-06-21 11:26:13.271049,33.22,16,Android
3626,1182,2024-03-28 16:45:00,2024-03-28 17:03:26.927162,18.45,9,Android
3627,1182,2024-06-21 20:48:00,2024-06-21 21:16:59.740232,29.0,14,Android
3628,1182,2024-04-27 10:33:00,2024-04-27 10:49:27.922151,16.47,8,Android
3629,1182,2024-06-16 05:51:00,2024-06-16 06:03:03.589140,12.06,6,Android
3630,1183,2024-11-20 19:20:00,2024-11-20 19:35:32.821338,15.55,7,Web
3631,1183,2024-11-02 09:18:00,2024-11-02 09:37:18.511816,19.31,9,Web
3632,1183,2024-08-22 08:28:00,2024-08-22 08:33:29.937018,5.5,2,Web
3633,1184,2025-05-08 19:23:00,2025-05-08 19:42:52.605736,19.88,9,iOS
3634,1184,2025-04-25 07:40:00,2025-04-25 08:18:05.843193,38.1,19,iOS
3635,1184,2025-06-25 07:13:00,2025-06-25 07:28:51.313371,15.86,7,iOS
3636,1184,2025-04-16 16:20:00,2025-04-16 16:29:45.651976,9.76,4,iOS
3637,1185,2024-09-11 01:40:00,2024-09-11 01:51:09.009092,11.15,5,Android
3638,1186,2024-09-30 21:39:00,2024-09-30 21:53:28.597195,14.48,7,iOS
3639,1186,2024-11-13 06:51:00,2024-11-13 06:58:00.334809,7.01,3,iOS
